model,dataset,pooling,package,method,condition,parameter,est,se,ci_0.025,ci_0.1,ci_0.9,ci_0.975
koen2011_orig.eqn,Koen_2011.csv,partial,TreeBUGS,trait,Koen_2011,r_6,0.9009900886317568,0.05242143888400595,0.7868989,0.8363316,0.9692270999999999,0.998515
koen2011_orig.eqn,Koen_2011.csv,partial,TreeBUGS,trait_uncorrelated,Koen_2011,Dn,0.31467045772395835,0.06048232509395774,0.1962147,0.2374309,0.39104790000000006,0.43774162499999997
koen2011_orig.eqn,Koen_2011.csv,partial,TreeBUGS,trait_uncorrelated,Koen_2011,Do,0.57729973546875,0.043516752297046435,0.489599525,0.522287,0.6318698,0.6631315499999999
koen2011_orig.eqn,Koen_2011.csv,partial,TreeBUGS,trait_uncorrelated,Koen_2011,g,0.5040178388541666,0.035440328263629195,0.43340120000000004,0.459565,0.547919,0.5739345999999999
koen2011_orig.eqn,Koen_2011.csv,partial,TreeBUGS,trait_uncorrelated,Koen_2011,q_1,0.223736494703125,0.05915019841003656,0.12023845000000001,0.1527403,0.30054010000000003,0.3522431999999999
koen2011_orig.eqn,Koen_2011.csv,partial,TreeBUGS,trait_uncorrelated,Koen_2011,q_2,0.507894785,0.04094620912923094,0.426208,0.4564937,0.5599331,0.5886902249999998
koen2011_orig.eqn,Koen_2011.csv,partial,TreeBUGS,trait_uncorrelated,Koen_2011,q_6,0.33021488765625,0.07255405366186168,0.1975363,0.24124060000000003,0.42462360000000016,0.481443275
koen2011_orig.eqn,Koen_2011.csv,partial,TreeBUGS,trait_uncorrelated,Koen_2011,r_1,0.47088440177083335,0.08042856053368892,0.31980414999999995,0.3713955,0.5750314000000001,0.6368239749999999
koen2011_orig.eqn,Koen_2011.csv,partial,TreeBUGS,trait_uncorrelated,Koen_2011,r_2,0.7993185471875,0.029224628995897874,0.74520925,0.7634116,0.8362993000000001,0.8616421
koen2011_orig.eqn,Koen_2011.csv,partial,TreeBUGS,trait_uncorrelated,Koen_2011,r_6,0.9034649479166666,0.04523718298766869,0.80153055,0.8458734,0.956154,0.9752011249999999
